"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-08-20","80","86","75"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-08-21","81","87","76"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-08-22","77","87","71"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-08-23","79","85","73"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-08-24","74","79","68"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-08-25","73","78","68"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-08-26","77","84","69"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-08-27","66","75","58"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-08-28","66","74","58"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-08-29","63","69","57"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-08-30","63","66","56"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-08-31","63","70","56"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-01","63","71","54"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-02","63","71","54"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-03","62","72","54"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-04","66","74","54"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-05","69","77","58"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-06","62","66","56"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-07","60","69","53"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-08","64","74","56"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-09","63","67","59"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-10","61","64","58"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-11","64","68","62"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-12","65","68","62"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-13","68","75","61"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-14","65","74","56"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-15","65","75","57"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-16","60","66","56"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-17","57","63","48"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-18","62","71","53"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-19","56","64","46"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-20","59","70","48"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-21","63","77","56"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-22","67","75","58"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-23","70","76","65"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-24","67","79","57"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-25","58","63","53"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-26","53","60","49"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-27","59","66","51"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-28","66","72","62"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-29","63","68","59"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-09-30","58","65","50"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-01","51","58","46"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-02","53","62","45"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-03","61","64","56"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-04","60","65","57"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-05","61","80","54"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-06","58","67","52"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-07","59","69","54"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-08","55","62","47"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-09","56","62","46"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-10","57","64","42"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-11","52","62","41"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-12","47","55","40"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-13","48","56","45"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-14","45","50","37"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-15","42","48","36"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-16","46","47","43"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-17","48","50","46"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-18","50","50","50"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-19","44","47","39"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-20","51","61","38"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-21","54","65","45"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-22","59","68","52"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-23","46","52","43"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-24","59","70","48"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-25","56","62","49"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-26","49","56","43"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-27","51","54","45"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-28","53","53","52"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-29","47","51","42"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-30","49","55","43"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-10-31","59","69","45"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-01","49","54","45"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-02","49","53","47"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-03","51","56","47"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-04","45","49","41"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-05","46","50","43"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-06","43","46","40"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-07","43","48","35"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-08","54","64","47"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-09","55","66","43"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-10","55","62","51"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-11","49","51","46"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-12","48","50","47"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-13","51","53","49"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-14","54","56","53"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-15","56","63","53"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-16","52","56","45"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-17","44","50","40"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-18","44","51","39"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-19","50","58","42"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-20","56","64","48"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-21","49","54","44"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-22","47","53","44"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-23","49","50","47"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-24","49","51","48"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-25","49","50","48"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-26","49","51","47"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-27","45","48","42"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-28","47","50","42"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-29","47","51","43"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-11-30","51","57","41"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-01","40","43","35"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-02","47","54","40"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-03","56","63","50"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-04","47","53","41"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-05","46","48","43"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-06","35","38","33"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-07","37","42","31"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-08","36","42","33"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-09","44","54","35"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-10","41","47","32"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-11","27","30","25"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-12","28","32","24"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-13","39","48","28"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-14","41","46","38"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-15","45","51","41"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-16","32","40","28"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-17","21","27","16"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-18","22","28","15"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-19","32","35","23"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-20","27","32","24"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-21","26","30","23"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-22","26","29","22"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-23","22","25","20"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-24","36","42","23"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-25","37","38","36"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-26","41","46","37"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-27","45","51","38"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-28","37","45","31"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-29","23","31","16"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-30","23","29","15"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2009-12-31","33","38","25"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-01","35","39","34"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-02","29","39","24"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-03","25","32","20"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-04","32","35","27"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-05","29","33","26"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-06","29","31","27"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-07","32","37","28"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-08","28","33","25"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-09","25","27","23"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-10","23","29","20"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-11","28","35","21"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-12","28","33","20"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-13","24","30","17"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-14","29","38","22"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-15","37","42","30"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-16","36","42","33"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-17","39","44","35"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-18","38","41","36"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-19","37","39","35"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-20","35","39","33"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-21","34","40","28"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-22","33","40","26"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-23","31","36","25"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-24","37","49","27"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-25","51","55","48"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-26","41","46","35"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-27","36","42","31"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-28","31","37","21"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-29","18","22","13"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-30","18","26","10"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-01-31","26","28","23"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-01","29","34","25"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-02","27","33","22"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-03","29","33","25"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-04","29","32","27"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-05","29","35","24"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-06","25","29","24"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-07","26","31","22"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-08","28","34","23"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-09","30","38","24"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-10","33","37","28"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-11","34","39","32"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-12","32","37","28"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-13","30","35","23"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-14","34","42","27"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-15","34","39","28"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-16","34","39","30"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-17","34","39","32"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-18","37","47","32"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-19","36","43","32"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-20","38","47","32"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-21","35","40","31"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-22","36","45","30"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-23","38","40","36"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-24","41","44","38"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-25","43","46","37"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-26","37","42","33"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-27","34","40","30"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-02-28","34","39","30"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-01","40","41","39"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-02","38","41","35"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-03","35","37","34"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-04","34","35","33"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-05","34","37","31"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-06","41","52","35"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-07","43","55","34"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-08","46","59","37"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-09","40","51","30"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-10","38","51","30"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-11","40","46","35"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-12","41","45","39"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-13","41","42","39"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-14","42","46","4"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-15","41","43","39"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-16","39","45","31"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-17","47","61","33"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-18","52","65","43"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-19","53","68","42"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-20","56","71","43"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-21","44","49","39"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-22","44","51","40"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-23","52","54","51"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-24","42","48","39"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-25","50","60","41"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-26","36","49","31"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-27","30","35","26"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-28","38","45","25"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-29","51","53","45"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-30","47","49","43"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-03-31","44","49","41"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-01","44","51","39"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-02","45","53","40"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-03","51","65","42"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-04","57","71","45"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-05","58","69","50"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-06","55","69","46"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-07","63","83","47"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-08","52","58","47"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-09","54","59","42"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-10","48","56","40"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-11","54","67","47"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-12","49","57","41"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-13","44","51","38"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-14","50","64","39"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-15","47","55","40"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-16","40","43","38"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-17","39","40","37"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-18","44","52","36"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-19","48","56","39"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-20","55","67","45"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-21","57","69","45"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-22","57","68","50"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-23","50","57","43"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-24","53","63","43"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-25","51","57","45"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-26","48","53","45"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-27","47","76","38"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-28","42","51","37"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-29","49","61","43"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-04-30","59","71","47"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-01","63","74","55"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-02","64","80","55"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-03","65","73","60"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-04","65","81","53"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-05","65","75","52"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-06","61","65","56"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-07","60","71","52"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-08","54","59","49"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-09","50","57","43"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-10","45","52","39"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-11","48","56","39"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-12","48","53","38"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-13","53","65","32"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-14","56","65","50"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-15","64","70","55"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-16","61","73","50"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-17","58","68","50"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-18","54","59","48"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-19","53","57","50"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-20","63","75","52"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-21","59","66","51"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-22","64","73","52"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-23","61","69","52"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-24","72","81","55"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-25","74","86","60"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-26","75","90","62"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-27","61","67","54"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-28","62","71","50"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-29","67","75","56"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-30","74","81","62"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-05-31","64","67","60"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-01","66","71","62"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-02","59","61","57"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-03","68","72","60"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-04","61","65","57"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-05","69","78","64"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-06","68","72","66"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-07","66","75","55"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-08","66","73","54"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-09","64","72","51"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-10","55","56","54"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-11","62","67","53"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-12","63","67","56"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-14","65","70","58"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-15","65","69","57"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-17","69","74","65"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-18","71","80","60"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-20","71","79","65"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-21","67","72","64"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-22","66","68","64"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-23","69","69","69"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-25","65","65","65"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-26","66","67","64"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-27","68","71","65"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-28","72","72","72"
"USR0000MCAP","CAPE COD MASSACHUSETTS, MA US","2010-06-29","71","72","70"
